wk_start,wk_end,year_wk_num,mmwrid
2005-03-13,2005-03-19,11,2255
2005-03-20,2005-03-26,12,2256
2005-03-27,2005-04-02,13,2257
2005-04-03,2005-04-09,14,2258
2005-04-10,2005-04-16,15,2259
2005-04-17,2005-04-23,16,2260
2005-04-24,2005-04-30,17,2261
2005-05-01,2005-05-07,18,2262
2005-05-08,2005-05-14,19,2263
2005-05-15,2005-05-21,20,2264
2005-05-22,2005-05-28,21,2265
2005-05-29,2005-06-04,22,2266
2005-06-05,2005-06-11,23,2267
2005-06-12,2005-06-18,24,2268
2005-06-19,2005-06-25,25,2269
2005-06-26,2005-07-02,26,2270
2005-07-03,2005-07-09,27,2271
2005-07-10,2005-07-16,28,2272
2005-07-17,2005-07-23,29,2273
2005-07-24,2005-07-30,30,2274
2005-07-31,2005-08-06,31,2275
2005-08-07,2005-08-13,32,2276
2005-08-14,2005-08-20,33,2277
2005-08-21,2005-08-27,34,2278
2005-08-28,2005-09-03,35,2279
2005-09-04,2005-09-10,36,2280
2005-09-11,2005-09-17,37,2281
2005-09-18,2005-09-24,38,2282
2005-09-25,2005-10-01,39,2283
2005-10-02,2005-10-08,40,2284
2005-10-09,2005-10-15,41,2285
2005-10-16,2005-10-22,42,2286
2005-10-23,2005-10-29,43,2287
2005-10-30,2005-11-05,44,2288
2005-11-06,2005-11-12,45,2289
2005-11-13,2005-11-19,46,2290
2005-11-20,2005-11-26,47,2291
2005-11-27,2005-12-03,48,2292
2005-12-04,2005-12-10,49,2293
2005-12-11,2005-12-17,50,2294
2005-12-18,2005-12-24,51,2295
2005-12-25,2005-12-31,52,2296
2006-01-01,2006-01-07,1,2297
2006-01-08,2006-01-14,2,2298
2006-01-15,2006-01-21,3,2299
2006-01-22,2006-01-28,4,2300
2006-01-29,2006-02-04,5,2301
2006-02-05,2006-02-11,6,2302
2006-02-12,2006-02-18,7,2303
2006-02-19,2006-02-25,8,2304
2006-02-26,2006-03-04,9,2305
2006-03-05,2006-03-11,10,2306
2006-03-12,2006-03-18,11,2307
2006-03-19,2006-03-25,12,2308
2006-03-26,2006-04-01,13,2309
2006-04-02,2006-04-08,14,2310
2006-04-09,2006-04-15,15,2311
2006-04-16,2006-04-22,16,2312
2006-04-23,2006-04-29,17,2313
2006-04-30,2006-05-06,18,2314
2006-05-07,2006-05-13,19,2315
2006-05-14,2006-05-20,20,2316
2006-05-21,2006-05-27,21,2317
2006-05-28,2006-06-03,22,2318
2006-06-04,2006-06-10,23,2319
2006-06-11,2006-06-17,24,2320
2006-06-18,2006-06-24,25,2321
2006-06-25,2006-07-01,26,2322
2006-07-02,2006-07-08,27,2323
2006-07-09,2006-07-15,28,2324
2006-07-16,2006-07-22,29,2325
2006-07-23,2006-07-29,30,2326
2006-07-30,2006-08-05,31,2327
2006-08-06,2006-08-12,32,2328
2006-08-13,2006-08-19,33,2329
2006-08-20,2006-08-26,34,2330
2006-08-27,2006-09-02,35,2331
2006-09-03,2006-09-09,36,2332
2006-09-10,2006-09-16,37,2333
2006-09-17,2006-09-23,38,2334
2006-09-24,2006-09-30,39,2335
2006-10-01,2006-10-07,40,2336
2006-10-08,2006-10-14,41,2337
2006-10-15,2006-10-21,42,2338
2006-10-22,2006-10-28,43,2339
2006-10-29,2006-11-04,44,2340
2006-11-05,2006-11-11,45,2341
2006-11-12,2006-11-18,46,2342
2006-11-19,2006-11-25,47,2343
2006-11-26,2006-12-02,48,2344
2006-12-03,2006-12-09,49,2345
2006-12-10,2006-12-16,50,2346
2006-12-17,2006-12-23,51,2347
2006-12-24,2006-12-30,52,2348
2006-12-31,2007-01-06,1,2349
2007-01-07,2007-01-13,2,2350
2007-01-14,2007-01-20,3,2351
2007-01-21,2007-01-27,4,2352
2007-01-28,2007-02-03,5,2353
2007-02-04,2007-02-10,6,2354
2007-02-11,2007-02-17,7,2355
2007-02-18,2007-02-24,8,2356
2007-02-25,2007-03-03,9,2357
2007-03-04,2007-03-10,10,2358
2007-03-11,2007-03-17,11,2359
2007-03-18,2007-03-24,12,2360
2007-03-25,2007-03-31,13,2361
2007-04-01,2007-04-07,14,2362
2007-04-08,2007-04-14,15,2363
2007-04-15,2007-04-21,16,2364
2007-04-22,2007-04-28,17,2365
2007-04-29,2007-05-05,18,2366
2007-05-06,2007-05-12,19,2367
2007-05-13,2007-05-19,20,2368
2007-05-20,2007-05-26,21,2369
2007-05-27,2007-06-02,22,2370
2007-06-03,2007-06-09,23,2371
2007-06-10,2007-06-16,24,2372
2007-06-17,2007-06-23,25,2373
2007-06-24,2007-06-30,26,2374
2007-07-01,2007-07-07,27,2375
2007-07-08,2007-07-14,28,2376
2007-07-15,2007-07-21,29,2377
2007-07-22,2007-07-28,30,2378
2007-07-29,2007-08-04,31,2379
2007-08-05,2007-08-11,32,2380
2007-08-12,2007-08-18,33,2381
2007-08-19,2007-08-25,34,2382
2007-08-26,2007-09-01,35,2383
2007-09-02,2007-09-08,36,2384
2007-09-09,2007-09-15,37,2385
2007-09-16,2007-09-22,38,2386
2007-09-23,2007-09-29,39,2387
2007-09-30,2007-10-06,40,2388
2007-10-07,2007-10-13,41,2389
2007-10-14,2007-10-20,42,2390
2007-10-21,2007-10-27,43,2391
2007-10-28,2007-11-03,44,2392
2007-11-04,2007-11-10,45,2393
2007-11-11,2007-11-17,46,2394
2007-11-18,2007-11-24,47,2395
2007-11-25,2007-12-01,48,2396
2007-12-02,2007-12-08,49,2397
2007-12-09,2007-12-15,50,2398
2007-12-16,2007-12-22,51,2399
2007-12-23,2007-12-29,52,2400
2007-12-30,2008-01-05,1,2401
2008-01-06,2008-01-12,2,2402
2008-01-13,2008-01-19,3,2403
2008-01-20,2008-01-26,4,2404
2008-01-27,2008-02-02,5,2405
2008-02-03,2008-02-09,6,2406
2008-02-10,2008-02-16,7,2407
2008-02-17,2008-02-23,8,2408
2008-02-24,2008-03-01,9,2409
2008-03-02,2008-03-08,10,2410
2008-03-09,2008-03-15,11,2411
2008-03-16,2008-03-22,12,2412
2008-03-23,2008-03-29,13,2413
2008-03-30,2008-04-05,14,2414
2008-04-06,2008-04-12,15,2415
2008-04-13,2008-04-19,16,2416
2008-04-20,2008-04-26,17,2417
2008-04-27,2008-05-03,18,2418
2008-05-04,2008-05-10,19,2419
2008-05-11,2008-05-17,20,2420
2008-05-18,2008-05-24,21,2421
2008-05-25,2008-05-31,22,2422
2008-06-01,2008-06-07,23,2423
2008-06-08,2008-06-14,24,2424
2008-06-15,2008-06-21,25,2425
2008-06-22,2008-06-28,26,2426
2008-06-29,2008-07-05,27,2427
2008-07-06,2008-07-12,28,2428
2008-07-13,2008-07-19,29,2429
2008-07-20,2008-07-26,30,2430
2008-07-27,2008-08-02,31,2431
2008-08-03,2008-08-09,32,2432
2008-08-10,2008-08-16,33,2433
2008-08-17,2008-08-23,34,2434
2008-08-24,2008-08-30,35,2435
2008-08-31,2008-09-06,36,2436
2008-09-07,2008-09-13,37,2437
2008-09-14,2008-09-20,38,2438
2008-09-21,2008-09-27,39,2439
2008-09-28,2008-10-04,40,2440
2008-10-05,2008-10-11,41,2441
2008-10-12,2008-10-18,42,2442
2008-10-19,2008-10-25,43,2443
2008-10-26,2008-11-01,44,2444
2008-11-02,2008-11-08,45,2445
2008-11-09,2008-11-15,46,2446
2008-11-16,2008-11-22,47,2447
2008-11-23,2008-11-29,48,2448
2008-11-30,2008-12-06,49,2449
2008-12-07,2008-12-13,50,2450
2008-12-14,2008-12-20,51,2451
2008-12-21,2008-12-27,52,2452
2008-12-28,2009-01-03,53,2453
2009-01-04,2009-01-10,1,2454
2009-01-11,2009-01-17,2,2455
2009-01-18,2009-01-24,3,2456
2009-01-25,2009-01-31,4,2457
2009-02-01,2009-02-07,5,2458
2009-02-08,2009-02-14,6,2459
2009-02-15,2009-02-21,7,2460
2009-02-22,2009-02-28,8,2461
2009-03-01,2009-03-07,9,2462
2009-03-08,2009-03-14,10,2463
2009-03-15,2009-03-21,11,2464
2009-03-22,2009-03-28,12,2465
2009-03-29,2009-04-04,13,2466
2009-04-05,2009-04-11,14,2467
2009-04-12,2009-04-18,15,2468
2009-04-19,2009-04-25,16,2469
2009-04-26,2009-05-02,17,2470
2009-05-03,2009-05-09,18,2471
2009-05-10,2009-05-16,19,2472
2009-05-17,2009-05-23,20,2473
2009-05-24,2009-05-30,21,2474
2009-05-31,2009-06-06,22,2475
2009-06-07,2009-06-13,23,2476
2009-06-14,2009-06-20,24,2477
2009-06-21,2009-06-27,25,2478
2009-06-28,2009-07-04,26,2479
2009-07-05,2009-07-11,27,2480
2009-07-12,2009-07-18,28,2481
2009-07-19,2009-07-25,29,2482
2009-07-26,2009-08-01,30,2483
2009-08-02,2009-08-08,31,2484
2009-08-09,2009-08-15,32,2485
2009-08-16,2009-08-22,33,2486
2009-08-23,2009-08-29,34,2487
2009-08-30,2009-09-05,35,2488
2009-09-06,2009-09-12,36,2489
2009-09-13,2009-09-19,37,2490
2009-09-20,2009-09-26,38,2491
2009-09-27,2009-10-03,39,2492
2009-10-04,2009-10-10,40,2493
2009-10-11,2009-10-17,41,2494
2009-10-18,2009-10-24,42,2495
2009-10-25,2009-10-31,43,2496
2009-11-01,2009-11-07,44,2497
2009-11-08,2009-11-14,45,2498
2009-11-15,2009-11-21,46,2499
2009-11-22,2009-11-28,47,2500
2009-11-29,2009-12-05,48,2501
2009-12-06,2009-12-12,49,2502
2009-12-13,2009-12-19,50,2503
2009-12-20,2009-12-26,51,2504
2009-12-27,2010-01-02,52,2505
2010-01-03,2010-01-09,1,2506
2010-01-10,2010-01-16,2,2507
2010-01-17,2010-01-23,3,2508
2010-01-24,2010-01-30,4,2509
2010-01-31,2010-02-06,5,2510
2010-02-07,2010-02-13,6,2511
2010-02-14,2010-02-20,7,2512
2010-02-21,2010-02-27,8,2513
2010-02-28,2010-03-06,9,2514
2010-03-07,2010-03-13,10,2515
2010-03-14,2010-03-20,11,2516
2010-03-21,2010-03-27,12,2517
2010-03-28,2010-04-03,13,2518
2010-04-04,2010-04-10,14,2519
2010-04-11,2010-04-17,15,2520
2010-04-18,2010-04-24,16,2521
2010-04-25,2010-05-01,17,2522
2010-05-02,2010-05-08,18,2523
2010-05-09,2010-05-15,19,2524
2010-05-16,2010-05-22,20,2525
2010-05-23,2010-05-29,21,2526
2010-05-30,2010-06-05,22,2527
2010-06-06,2010-06-12,23,2528
2010-06-13,2010-06-19,24,2529
2010-06-20,2010-06-26,25,2530
2010-06-27,2010-07-03,26,2531
2010-07-04,2010-07-10,27,2532
2010-07-11,2010-07-17,28,2533
2010-07-18,2010-07-24,29,2534
2010-07-25,2010-07-31,30,2535
2010-08-01,2010-08-07,31,2536
2010-08-08,2010-08-14,32,2537
2010-08-15,2010-08-21,33,2538
2010-08-22,2010-08-28,34,2539
2010-08-29,2010-09-04,35,2540
2010-09-05,2010-09-11,36,2541
2010-09-12,2010-09-18,37,2542
2010-09-19,2010-09-25,38,2543
2010-09-26,2010-10-02,39,2544
2010-10-03,2010-10-09,40,2545
2010-10-10,2010-10-16,41,2546
2010-10-17,2010-10-23,42,2547
2010-10-24,2010-10-30,43,2548
2010-10-31,2010-11-06,44,2549
2010-11-07,2010-11-13,45,2550
2010-11-14,2010-11-20,46,2551
2010-11-21,2010-11-27,47,2552
2010-11-28,2010-12-04,48,2553
2010-12-05,2010-12-11,49,2554
2010-12-12,2010-12-18,50,2555
2010-12-19,2010-12-25,51,2556
2010-12-26,2011-01-01,52,2557
2011-01-02,2011-01-08,1,2558
2011-01-09,2011-01-15,2,2559
2011-01-16,2011-01-22,3,2560
2011-01-23,2011-01-29,4,2561
2011-01-30,2011-02-05,5,2562
2011-02-06,2011-02-12,6,2563
2011-02-13,2011-02-19,7,2564
2011-02-20,2011-02-26,8,2565
2011-02-27,2011-03-05,9,2566
2011-03-06,2011-03-12,10,2567
2011-03-13,2011-03-19,11,2568
2011-03-20,2011-03-26,12,2569
2011-03-27,2011-04-02,13,2570
2011-04-03,2011-04-09,14,2571
2011-04-10,2011-04-16,15,2572
2011-04-17,2011-04-23,16,2573
2011-04-24,2011-04-30,17,2574
2011-05-01,2011-05-07,18,2575
2011-05-08,2011-05-14,19,2576
2011-05-15,2011-05-21,20,2577
2011-05-22,2011-05-28,21,2578
2011-05-29,2011-06-04,22,2579
2011-06-05,2011-06-11,23,2580
2011-06-12,2011-06-18,24,2581
2011-06-19,2011-06-25,25,2582
2011-06-26,2011-07-02,26,2583
2011-07-03,2011-07-09,27,2584
2011-07-10,2011-07-16,28,2585
2011-07-17,2011-07-23,29,2586
2011-07-24,2011-07-30,30,2587
2011-07-31,2011-08-06,31,2588
2011-08-07,2011-08-13,32,2589
2011-08-14,2011-08-20,33,2590
2011-08-21,2011-08-27,34,2591
2011-08-28,2011-09-03,35,2592
2011-09-04,2011-09-10,36,2593
2011-09-11,2011-09-17,37,2594
2011-09-18,2011-09-24,38,2595
2011-09-25,2011-10-01,39,2596
2011-10-02,2011-10-08,40,2597
2011-10-09,2011-10-15,41,2598
2011-10-16,2011-10-22,42,2599
2011-10-23,2011-10-29,43,2600
2011-10-30,2011-11-05,44,2601
2011-11-06,2011-11-12,45,2602
2011-11-13,2011-11-19,46,2603
2011-11-20,2011-11-26,47,2604
2011-11-27,2011-12-03,48,2605
2011-12-04,2011-12-10,49,2606
2011-12-11,2011-12-17,50,2607
2011-12-18,2011-12-24,51,2608
2011-12-25,2011-12-31,52,2609
2012-01-01,2012-01-07,1,2610
2012-01-08,2012-01-14,2,2611
2012-01-15,2012-01-21,3,2612
2012-01-22,2012-01-28,4,2613
2012-01-29,2012-02-04,5,2614
2012-02-05,2012-02-11,6,2615
2012-02-12,2012-02-18,7,2616
2012-02-19,2012-02-25,8,2617
2012-02-26,2012-03-03,9,2618
2012-03-04,2012-03-10,10,2619
2012-03-11,2012-03-17,11,2620
2012-03-18,2012-03-24,12,2621
2012-03-25,2012-03-31,13,2622
2012-04-01,2012-04-07,14,2623
2012-04-08,2012-04-14,15,2624
2012-04-15,2012-04-21,16,2625
2012-04-22,2012-04-28,17,2626
2012-04-29,2012-05-05,18,2627
2012-05-06,2012-05-12,19,2628
2012-05-13,2012-05-19,20,2629
2012-05-20,2012-05-26,21,2630
2012-05-27,2012-06-02,22,2631
2012-06-03,2012-06-09,23,2632
2012-06-10,2012-06-16,24,2633
2012-06-17,2012-06-23,25,2634
2012-06-24,2012-06-30,26,2635
2012-07-01,2012-07-07,27,2636
2012-07-08,2012-07-14,28,2637
2012-07-15,2012-07-21,29,2638
2012-07-22,2012-07-28,30,2639
2012-07-29,2012-08-04,31,2640
2012-08-05,2012-08-11,32,2641
2012-08-12,2012-08-18,33,2642
2012-08-19,2012-08-25,34,2643
2012-08-26,2012-09-01,35,2644
2012-09-02,2012-09-08,36,2645
2012-09-09,2012-09-15,37,2646
2012-09-16,2012-09-22,38,2647
2012-09-23,2012-09-29,39,2648
2012-09-30,2012-10-06,40,2649
2012-10-07,2012-10-13,41,2650
2012-10-14,2012-10-20,42,2651
2012-10-21,2012-10-27,43,2652
2012-10-28,2012-11-03,44,2653
2012-11-04,2012-11-10,45,2654
2012-11-11,2012-11-17,46,2655
2012-11-18,2012-11-24,47,2656
2012-11-25,2012-12-01,48,2657
2012-12-02,2012-12-08,49,2658
2012-12-09,2012-12-15,50,2659
2012-12-16,2012-12-22,51,2660
2012-12-23,2012-12-29,52,2661
2012-12-30,2013-01-05,1,2662
2013-01-06,2013-01-12,2,2663
2013-01-13,2013-01-19,3,2664
2013-01-20,2013-01-26,4,2665
2013-01-27,2013-02-02,5,2666
2013-02-03,2013-02-09,6,2667
2013-02-10,2013-02-16,7,2668
2013-02-17,2013-02-23,8,2669
2013-02-24,2013-03-02,9,2670
2013-03-03,2013-03-09,10,2671
2013-03-10,2013-03-16,11,2672
2013-03-17,2013-03-23,12,2673
2013-03-24,2013-03-30,13,2674
2013-03-31,2013-04-06,14,2675
2013-04-07,2013-04-13,15,2676
2013-04-14,2013-04-20,16,2677
2013-04-21,2013-04-27,17,2678
2013-04-28,2013-05-04,18,2679
2013-05-05,2013-05-11,19,2680
2013-05-12,2013-05-18,20,2681
2013-05-19,2013-05-25,21,2682
2013-05-26,2013-06-01,22,2683
2013-06-02,2013-06-08,23,2684
2013-06-09,2013-06-15,24,2685
2013-06-16,2013-06-22,25,2686
2013-06-23,2013-06-29,26,2687
2013-06-30,2013-07-06,27,2688
2013-07-07,2013-07-13,28,2689
2013-07-14,2013-07-20,29,2690
2013-07-21,2013-07-27,30,2691
2013-07-28,2013-08-03,31,2692
2013-08-04,2013-08-10,32,2693
2013-08-11,2013-08-17,33,2694
2013-08-18,2013-08-24,34,2695
2013-08-25,2013-08-31,35,2696
2013-09-01,2013-09-07,36,2697
2013-09-08,2013-09-14,37,2698
2013-09-15,2013-09-21,38,2699
2013-09-22,2013-09-28,39,2700
2013-09-29,2013-10-05,40,2701
2013-10-06,2013-10-12,41,2702
2013-10-13,2013-10-19,42,2703
2013-10-20,2013-10-26,43,2704
2013-10-27,2013-11-02,44,2705
2013-11-03,2013-11-09,45,2706
2013-11-10,2013-11-16,46,2707
2013-11-17,2013-11-23,47,2708
2013-11-24,2013-11-30,48,2709
2013-12-01,2013-12-07,49,2710
2013-12-08,2013-12-14,50,2711
2013-12-15,2013-12-21,51,2712
2013-12-22,2013-12-28,52,2713
2013-12-29,2014-01-04,1,2714
2014-01-05,2014-01-11,2,2715
2014-01-12,2014-01-18,3,2716
2014-01-19,2014-01-25,4,2717
2014-01-26,2014-02-01,5,2718
2014-02-02,2014-02-08,6,2719
2014-02-09,2014-02-15,7,2720
2014-02-16,2014-02-22,8,2721
2014-02-23,2014-03-01,9,2722
2014-03-02,2014-03-08,10,2723
2014-03-09,2014-03-15,11,2724
2014-03-16,2014-03-22,12,2725
2014-03-23,2014-03-29,13,2726
2014-03-30,2014-04-05,14,2727
2014-04-06,2014-04-12,15,2728
2014-04-13,2014-04-19,16,2729
2014-04-20,2014-04-26,17,2730
2014-04-27,2014-05-03,18,2731
2014-05-04,2014-05-10,19,2732
2014-05-11,2014-05-17,20,2733
2014-05-18,2014-05-24,21,2734
2014-05-25,2014-05-31,22,2735
2014-06-01,2014-06-07,23,2736
2014-06-08,2014-06-14,24,2737
2014-06-15,2014-06-21,25,2738
2014-06-22,2014-06-28,26,2739
2014-06-29,2014-07-05,27,2740
2014-07-06,2014-07-12,28,2741
2014-07-13,2014-07-19,29,2742
2014-07-20,2014-07-26,30,2743
2014-07-27,2014-08-02,31,2744
2014-08-03,2014-08-09,32,2745
2014-08-10,2014-08-16,33,2746
2014-08-17,2014-08-23,34,2747
2014-08-24,2014-08-30,35,2748
2014-08-31,2014-09-06,36,2749
2014-09-07,2014-09-13,37,2750
2014-09-14,2014-09-20,38,2751
2014-09-21,2014-09-27,39,2752
2014-09-28,2014-10-04,40,2753
2014-10-05,2014-10-11,41,2754
2014-10-12,2014-10-18,42,2755
2014-10-19,2014-10-25,43,2756
2014-10-26,2014-11-01,44,2757
2014-11-02,2014-11-08,45,2758
2014-11-09,2014-11-15,46,2759
2014-11-16,2014-11-22,47,2760
2014-11-23,2014-11-29,48,2761
2014-11-30,2014-12-06,49,2762
2014-12-07,2014-12-13,50,2763
2014-12-14,2014-12-20,51,2764
2014-12-21,2014-12-27,52,2765
2014-12-28,2015-01-03,53,2766
2015-01-04,2015-01-10,1,2767
2015-01-11,2015-01-17,2,2768
2015-01-18,2015-01-24,3,2769
2015-01-25,2015-01-31,4,2770
2015-02-01,2015-02-07,5,2771
2015-02-08,2015-02-14,6,2772
2015-02-15,2015-02-21,7,2773
2015-02-22,2015-02-28,8,2774
2015-03-01,2015-03-07,9,2775
2015-03-08,2015-03-14,10,2776
2015-03-15,2015-03-21,11,2777
2015-03-22,2015-03-28,12,2778
2015-03-29,2015-04-04,13,2779
2015-04-05,2015-04-11,14,2780
2015-04-12,2015-04-18,15,2781
2015-04-19,2015-04-25,16,2782
2015-04-26,2015-05-02,17,2783
2015-05-03,2015-05-09,18,2784
2015-05-10,2015-05-16,19,2785
2015-05-17,2015-05-23,20,2786
2015-05-24,2015-05-30,21,2787
2015-05-31,2015-06-06,22,2788
2015-06-07,2015-06-13,23,2789
2015-06-14,2015-06-20,24,2790
2015-06-21,2015-06-27,25,2791
2015-06-28,2015-07-04,26,2792
2015-07-05,2015-07-11,27,2793
2015-07-12,2015-07-18,28,2794
2015-07-19,2015-07-25,29,2795
2015-07-26,2015-08-01,30,2796
2015-08-02,2015-08-08,31,2797
2015-08-09,2015-08-15,32,2798
2015-08-16,2015-08-22,33,2799
2015-08-23,2015-08-29,34,2800
2015-08-30,2015-09-05,35,2801
2015-09-06,2015-09-12,36,2802
2015-09-13,2015-09-19,37,2803
2015-09-20,2015-09-26,38,2804
2015-09-27,2015-10-03,39,2805
2015-10-04,2015-10-10,40,2806
2015-10-11,2015-10-17,41,2807
2015-10-18,2015-10-24,42,2808
2015-10-25,2015-10-31,43,2809
2015-11-01,2015-11-07,44,2810
2015-11-08,2015-11-14,45,2811
2015-11-15,2015-11-21,46,2812
2015-11-22,2015-11-28,47,2813
2015-11-29,2015-12-05,48,2814
2015-12-06,2015-12-12,49,2815
2015-12-13,2015-12-19,50,2816
2015-12-20,2015-12-26,51,2817
2015-12-27,2016-01-02,52,2818
2016-01-03,2016-01-09,1,2819
2016-01-10,2016-01-16,2,2820
2016-01-17,2016-01-23,3,2821
2016-01-24,2016-01-30,4,2822
2016-01-31,2016-02-06,5,2823
2016-02-07,2016-02-13,6,2824
2016-02-14,2016-02-20,7,2825
2016-02-21,2016-02-27,8,2826
2016-02-28,2016-03-05,9,2827
2016-03-06,2016-03-12,10,2828
2016-03-13,2016-03-19,11,2829
2016-03-20,2016-03-26,12,2830
2016-03-27,2016-04-02,13,2831
2016-04-03,2016-04-09,14,2832
2016-04-10,2016-04-16,15,2833
2016-04-17,2016-04-23,16,2834
2016-04-24,2016-04-30,17,2835
2016-05-01,2016-05-07,18,2836
2016-05-08,2016-05-14,19,2837
2016-05-15,2016-05-21,20,2838
2016-05-22,2016-05-28,21,2839
2016-05-29,2016-06-04,22,2840
2016-06-05,2016-06-11,23,2841
2016-06-12,2016-06-18,24,2842
2016-06-19,2016-06-25,25,2843
2016-06-26,2016-07-02,26,2844
2016-07-03,2016-07-09,27,2845
2016-07-10,2016-07-16,28,2846
2016-07-17,2016-07-23,29,2847
2016-07-24,2016-07-30,30,2848
2016-07-31,2016-08-06,31,2849
2016-08-07,2016-08-13,32,2850
2016-08-14,2016-08-20,33,2851
2016-08-21,2016-08-27,34,2852
2016-08-28,2016-09-03,35,2853
2016-09-04,2016-09-10,36,2854
2016-09-11,2016-09-17,37,2855
2016-09-18,2016-09-24,38,2856
2016-09-25,2016-10-01,39,2857
2016-10-02,2016-10-08,40,2858
2016-10-09,2016-10-15,41,2859
2016-10-16,2016-10-22,42,2860
2016-10-23,2016-10-29,43,2861
2016-10-30,2016-11-05,44,2862
2016-11-06,2016-11-12,45,2863
2016-11-13,2016-11-19,46,2864
2016-11-20,2016-11-26,47,2865
2016-11-27,2016-12-03,48,2866
2016-12-04,2016-12-10,49,2867
2016-12-11,2016-12-17,50,2868
2016-12-18,2016-12-24,51,2869
2016-12-25,2016-12-31,52,2870
2017-01-01,2017-01-07,1,2871
2017-01-08,2017-01-14,2,2872
2017-01-15,2017-01-21,3,2873
2017-01-22,2017-01-28,4,2874
2017-01-29,2017-02-04,5,2875
2017-02-05,2017-02-11,6,2876
2017-02-12,2017-02-18,7,2877
2017-02-19,2017-02-25,8,2878
2017-02-26,2017-03-04,9,2879
2017-03-05,2017-03-11,10,2880
2017-03-12,2017-03-18,11,2881
2017-03-19,2017-03-25,12,2882
2017-03-26,2017-04-01,13,2883
2017-04-02,2017-04-08,14,2884
2017-04-09,2017-04-15,15,2885
2017-04-16,2017-04-22,16,2886
2017-04-23,2017-04-29,17,2887
2017-04-30,2017-05-06,18,2888
2017-05-07,2017-05-13,19,2889
2017-05-14,2017-05-20,20,2890
2017-05-21,2017-05-27,21,2891
2017-05-28,2017-06-03,22,2892
2017-06-04,2017-06-10,23,2893
2017-06-11,2017-06-17,24,2894
2017-06-18,2017-06-24,25,2895
2017-06-25,2017-07-01,26,2896
2017-07-02,2017-07-08,27,2897
2017-07-09,2017-07-15,28,2898
2017-07-16,2017-07-22,29,2899
2017-07-23,2017-07-29,30,2900
2017-07-30,2017-08-05,31,2901
2017-08-06,2017-08-12,32,2902
2017-08-13,2017-08-19,33,2903
2017-08-20,2017-08-26,34,2904
2017-08-27,2017-09-02,35,2905
2017-09-03,2017-09-09,36,2906
2017-09-10,2017-09-16,37,2907
2017-09-17,2017-09-23,38,2908
2017-09-24,2017-09-30,39,2909
2017-10-01,2017-10-07,40,2910
2017-10-08,2017-10-14,41,2911
2017-10-15,2017-10-21,42,2912
2017-10-22,2017-10-28,43,2913
2017-10-29,2017-11-04,44,2914
2017-11-05,2017-11-11,45,2915
2017-11-12,2017-11-18,46,2916
2017-11-19,2017-11-25,47,2917
2017-11-26,2017-12-02,48,2918
2017-12-03,2017-12-09,49,2919
2017-12-10,2017-12-16,50,2920
2017-12-17,2017-12-23,51,2921
2017-12-24,2017-12-30,52,2922
2017-12-31,2018-01-06,1,2923
2018-01-07,2018-01-13,2,2924
2018-01-14,2018-01-20,3,2925
2018-01-21,2018-01-27,4,2926
2018-01-28,2018-02-03,5,2927
2018-02-04,2018-02-10,6,2928
2018-02-11,2018-02-17,7,2929
2018-02-18,2018-02-24,8,2930
2018-02-25,2018-03-03,9,2931
2018-03-04,2018-03-10,10,2932
2018-03-11,2018-03-17,11,2933
2018-03-18,2018-03-24,12,2934
2018-03-25,2018-03-31,13,2935
2018-04-01,2018-04-07,14,2936
2018-04-08,2018-04-14,15,2937
2018-04-15,2018-04-21,16,2938
2018-04-22,2018-04-28,17,2939
2018-04-29,2018-05-05,18,2940
2018-05-06,2018-05-12,19,2941
2018-05-13,2018-05-19,20,2942
2018-05-20,2018-05-26,21,2943
2018-05-27,2018-06-02,22,2944
2018-06-03,2018-06-09,23,2945
2018-06-10,2018-06-16,24,2946
2018-06-17,2018-06-23,25,2947
2018-06-24,2018-06-30,26,2948
2018-07-01,2018-07-07,27,2949
2018-07-08,2018-07-14,28,2950
2018-07-15,2018-07-21,29,2951
2018-07-22,2018-07-28,30,2952
2018-07-29,2018-08-04,31,2953
2018-08-05,2018-08-11,32,2954
2018-08-12,2018-08-18,33,2955
2018-08-19,2018-08-25,34,2956
2018-08-26,2018-09-01,35,2957
2018-09-02,2018-09-08,36,2958
2018-09-09,2018-09-15,37,2959
2018-09-16,2018-09-22,38,2960
2018-09-23,2018-09-29,39,2961
2018-09-30,2018-10-06,40,2962
2018-10-07,2018-10-13,41,2963
2018-10-14,2018-10-20,42,2964
2018-10-21,2018-10-27,43,2965
2018-10-28,2018-11-03,44,2966
2018-11-04,2018-11-10,45,2967
2018-11-11,2018-11-17,46,2968
2018-11-18,2018-11-24,47,2969
2018-11-25,2018-12-01,48,2970
2018-12-02,2018-12-08,49,2971
2018-12-09,2018-12-15,50,2972
2018-12-16,2018-12-22,51,2973
2018-12-23,2018-12-29,52,2974
2018-12-30,2019-01-05,1,2975
2019-01-06,2019-01-12,2,2976
2019-01-13,2019-01-19,3,2977
2019-01-20,2019-01-26,4,2978
2019-01-27,2019-02-02,5,2979
2019-02-03,2019-02-09,6,2980
2019-02-10,2019-02-16,7,2981
2019-02-17,2019-02-23,8,2982
2019-02-24,2019-03-02,9,2983
2019-03-03,2019-03-09,10,2984
2019-03-10,2019-03-16,11,2985
2019-03-17,2019-03-23,12,2986
2019-03-24,2019-03-30,13,2987
2019-03-31,2019-04-06,14,2988
2019-04-07,2019-04-13,15,2989
